238	Steins;Gate	Superstore	https://compstorylab.org/archetypometrics/cards/Superstore-2000-464-341.pdf
239	Stranger Things	The Shawshank Redemption	https://compstorylab.org/archetypometrics/cards/The-Shawshank-Redemption-2000-464-341.pdf
240	Succession	South Park	https://compstorylab.org/archetypometrics/cards/South-Park-2000-464-341.pdf
241	Suits	Star Wars: A New Hope	https://compstorylab.org/archetypometrics/cards/Star-Wars-A-New-Hope-2000-464-341.pdf
242	Superbad	Silicon Valley	https://compstorylab.org/archetypometrics/cards/Silicon-Valley-2000-464-341.pdf
243	Supergirl	Supernatural	https://compstorylab.org/archetypometrics/cards/Supernatural-2000-464-341.pdf
244	Supernatural	Avatar: The Last Airbender	https://compstorylab.org/archetypometrics/cards/Avatar-The-Last-Airbender-2000-464-341.pdf
245	Superstore	Shrek	https://compstorylab.org/archetypometrics/cards/Shrek-2000-464-341.pdf
246	Tangled	Portrait of a Lady on Fire	https://compstorylab.org/archetypometrics/cards/Portrait-of-a-Lady-on-Fire-2000-464-341.pdf
247	Ted Lasso	The Good, the Bad, and the Ugly	https://compstorylab.org/archetypometrics/cards/The-Good-the-Bad-and-the-Ugly-2000-464-341.pdf
248	Terminator 2: Judgement Day	Mamma Mia!	https://compstorylab.org/archetypometrics/cards/Mamma-Mia-2000-464-341.pdf
249	That 70's Show	Space Force	https://compstorylab.org/archetypometrics/cards/Space-Force-2000-464-341.pdf
250	The 100	Sailor Moon	https://compstorylab.org/archetypometrics/cards/Sailor-Moon-2000-464-341.pdf
251	The Americans	Sherlock	https://compstorylab.org/archetypometrics/cards/Sherlock-2000-464-341.pdf
252	The Big Bang Theory	Sex and the City	https://compstorylab.org/archetypometrics/cards/Sex-and-the-City-2000-464-341.pdf
253	The Big Sick	Superbad	https://compstorylab.org/archetypometrics/cards/Superbad-2000-464-341.pdf
254	The Blacklist	Sons of Anarchy	https://compstorylab.org/archetypometrics/cards/Sons-of-Anarchy-2000-464-341.pdf
255	The Boondock Saints	Pretty Little Liars	https://compstorylab.org/archetypometrics/cards/Pretty-Little-Liars-2000-464-341.pdf
256	The Bourne Identity	Speed	https://compstorylab.org/archetypometrics/cards/Speed-2000-464-341.pdf
257	The Boys	Seinfeld	https://compstorylab.org/archetypometrics/cards/Seinfeld-2000-464-341.pdf
258	The Breakfast Club	Sex Education	https://compstorylab.org/archetypometrics/cards/Sex-Education-2000-464-341.pdf
259	The Cabin in the Woods	Shaun of the Dead	https://compstorylab.org/archetypometrics/cards/Shaun-of-the-Dead-2000-464-341.pdf
260	The Crown	Death Note	https://compstorylab.org/archetypometrics/cards/Death-Note-2000-464-341.pdf
261	The Curious Case of Benjamin Button	Yellowjackets	https://compstorylab.org/archetypometrics/cards/Yellowjackets-2000-464-341.pdf
262	The Da Vinci Code	The Dark Knight	https://compstorylab.org/archetypometrics/cards/The-Dark-Knight-2000-464-341.pdf
263	The Dark Knight	Desperate Housewives	https://compstorylab.org/archetypometrics/cards/Desperate-Housewives-2000-464-341.pdf
264	The Departed	The Blacklist	https://compstorylab.org/archetypometrics/cards/The-Blacklist-2000-464-341.pdf
265	The Devil Wears Prada	Chilling Adventures of Sabrina	https://compstorylab.org/archetypometrics/cards/Chilling-Adventures-of-Sabrina-2000-464-341.pdf
266	The Expanse	Dirty Dancing	https://compstorylab.org/archetypometrics/cards/Dirty-Dancing-2000-464-341.pdf
267	The Fall	Unbreakable Kimmy Schmidt	https://compstorylab.org/archetypometrics/cards/Unbreakable-Kimmy-Schmidt-2000-464-341.pdf
268	The Fault in Our Stars	Downton Abbey	https://compstorylab.org/archetypometrics/cards/Downton-Abbey-2000-464-341.pdf
269	The Flash	10 Things I Hate About You	https://compstorylab.org/archetypometrics/cards/10-Things-I-Hate-About-You-2000-464-341.pdf
270	The Godfather	West Side Story	https://compstorylab.org/archetypometrics/cards/West-Side-Story-2000-464-341.pdf
271	The Good Doctor	Calvin and Hobbes	https://compstorylab.org/archetypometrics/cards/Calvin-and-Hobbes-2000-464-341.pdf
272	The Good Place	To Kill a Mockingbird	https://compstorylab.org/archetypometrics/cards/To-Kill-a-Mockingbird-2000-464-341.pdf
273	The Good Wife	Futurama	https://compstorylab.org/archetypometrics/cards/Futurama-2000-464-341.pdf
274	The Good, the Bad, and the Ugly	Westworld	https://compstorylab.org/archetypometrics/cards/Westworld-2000-464-341.pdf
275	The Great Gatsby	Don Quixote	https://compstorylab.org/archetypometrics/cards/Don-Quixote-2000-464-341.pdf
276	The Handmaid's Tale	Divergent	https://compstorylab.org/archetypometrics/cards/Divergent-2000-464-341.pdf
277	The Hangover	Mad Max: Fury Road	https://compstorylab.org/archetypometrics/cards/Mad-Max-Fury-Road-2000-464-341.pdf
278	The Hunger Games	Archer	https://compstorylab.org/archetypometrics/cards/Archer-2000-464-341.pdf
279	The Incredibles	(500) Days of Summer	https://compstorylab.org/archetypometrics/cards/500-Days-of-Summer-2000-464-341.pdf
280	The Land Before Time	Hamilton	https://compstorylab.org/archetypometrics/cards/Hamilton-2000-464-341.pdf
281	The Last of the Mohicans	Nineteen Eighty-Four	https://compstorylab.org/archetypometrics/cards/Nineteen-Eighty-Four-2000-464-341.pdf
282	The Lego Movie	Mulan	https://compstorylab.org/archetypometrics/cards/Mulan-2000-464-341.pdf
283	The Lion King	Mrs Dalloway	https://compstorylab.org/archetypometrics/cards/Mrs-Dalloway-2000-464-341.pdf
284	The Little Mermaid	The Good Wife	https://compstorylab.org/archetypometrics/cards/The-Good-Wife-2000-464-341.pdf
285	The Man in the High Castle	Orange is the New Black	https://compstorylab.org/archetypometrics/cards/Orange-is-the-New-Black-2000-464-341.pdf
286	The Martian	The Wire	https://compstorylab.org/archetypometrics/cards/The-Wire-2000-464-341.pdf
287	The Marvelous Mrs. Maisel	Titanic	https://compstorylab.org/archetypometrics/cards/Titanic-2000-464-341.pdf
288	The Matrix	Les Mis\'{e}rables	https://compstorylab.org/archetypometrics/cards/Les-Miserables-2000-464-341.pdf
289	The Mentalist	The Lion King	https://compstorylab.org/archetypometrics/cards/The-Lion-King-2000-464-341.pdf
290	The Notebook	Twin Peaks	https://compstorylab.org/archetypometrics/cards/Twin-Peaks-2000-464-341.pdf
291	The OA	8 Mile	https://compstorylab.org/archetypometrics/cards/8-Mile-2000-464-341.pdf
292	The Odyssey	The Notebook	https://compstorylab.org/archetypometrics/cards/The-Notebook-2000-464-341.pdf
293	The Office	The Office	https://compstorylab.org/archetypometrics/cards/The-Office-2000-464-341.pdf
294	The Perks of Being a Wallflower	Ted Lasso	https://compstorylab.org/archetypometrics/cards/Ted-Lasso-2000-464-341.pdf
295	The Princess Bride	The Martian	https://compstorylab.org/archetypometrics/cards/The-Martian-2000-464-341.pdf
296	The Queen's Gambit	Lilo \& Stitch	https://compstorylab.org/archetypometrics/cards/Lilo-and-Stitch-2000-464-341.pdf
297	The Room	The Good Doctor	https://compstorylab.org/archetypometrics/cards/The-Good-Doctor-2000-464-341.pdf
298	The Scarlet Letter	The Fall	https://compstorylab.org/archetypometrics/cards/The-Fall-2000-464-341.pdf
299	The Shape of Water	True Detective	https://compstorylab.org/archetypometrics/cards/True-Detective-2000-464-341.pdf
300	The Shawshank Redemption	Ctrl+Alt+Del	https://compstorylab.org/archetypometrics/cards/CtrlAltDel-2000-464-341.pdf
301	The Silence of the Lambs	The Boys	https://compstorylab.org/archetypometrics/cards/The-Boys-2000-464-341.pdf
302	The Simpsons	The Crown	https://compstorylab.org/archetypometrics/cards/The-Crown-2000-464-341.pdf
303	The Social Network	The Americans	https://compstorylab.org/archetypometrics/cards/The-Americans-2000-464-341.pdf
304	The Sopranos	Alien	https://compstorylab.org/archetypometrics/cards/Alien-2000-464-341.pdf
305	The Spectacular Now	The Devil Wears Prada	https://compstorylab.org/archetypometrics/cards/The-Devil-Wears-Prada-2000-464-341.pdf
306	The Umbrella Academy	Atomic Blonde	https://compstorylab.org/archetypometrics/cards/Atomic-Blonde-2000-464-341.pdf
307	The Vampire Diaries	The Vampire Diaries	https://compstorylab.org/archetypometrics/cards/The-Vampire-Diaries-2000-464-341.pdf
308	The Walking Dead	Arrested Development	https://compstorylab.org/archetypometrics/cards/Arrested-Development-2000-464-341.pdf
309	The West Wing	Stargate SG-1	https://compstorylab.org/archetypometrics/cards/Stargate-SG-1-2000-464-341.pdf
310	The Wire	Annie Hall	https://compstorylab.org/archetypometrics/cards/Annie-Hall-2000-464-341.pdf
311	The Witcher	Anna Karenina	https://compstorylab.org/archetypometrics/cards/Anna-Karenina-2000-464-341.pdf
312	The Wizard of Oz	Vikings	https://compstorylab.org/archetypometrics/cards/Vikings-2000-464-341.pdf
313	The X-Files	The Matrix	https://compstorylab.org/archetypometrics/cards/The-Matrix-2000-464-341.pdf
314	This Is Us	Aladdin	https://compstorylab.org/archetypometrics/cards/Aladdin-2000-464-341.pdf
315	Titanic	Chicago Fire	https://compstorylab.org/archetypometrics/cards/Chicago-Fire-2000-464-341.pdf
316	To Kill a Mockingbird	Tommorrow Never Dies	https://compstorylab.org/archetypometrics/cards/Tommorrow-Never-Dies-2000-464-341.pdf
317	Tommorrow Never Dies	Atlas Shrugged	https://compstorylab.org/archetypometrics/cards/Atlas-Shrugged-2000-464-341.pdf
318	Toy Story	Attack on Titan	https://compstorylab.org/archetypometrics/cards/Attack-on-Titan-2000-464-341.pdf
319	Transformers	Breakfast at Tiffany's	https://compstorylab.org/archetypometrics/cards/Breakfast-at-Tiffanys-2000-464-341.pdf
320	Tropic Thunder	One Punch Man	https://compstorylab.org/archetypometrics/cards/One-Punch-Man-2000-464-341.pdf
321	True Detective	Yellowstone	https://compstorylab.org/archetypometrics/cards/Yellowstone-2000-464-341.pdf
322	Twelfth Night	Game of Thrones	https://compstorylab.org/archetypometrics/cards/Game-of-Thrones-2000-464-341.pdf
323	Twilight	You	https://compstorylab.org/archetypometrics/cards/You-2000-464-341.pdf
324	Twin Peaks	Independence Day	https://compstorylab.org/archetypometrics/cards/Independence-Day-2000-464-341.pdf
325	Two and a Half Men	Gladiator	https://compstorylab.org/archetypometrics/cards/Gladiator-2000-464-341.pdf
326	Unbreakable Kimmy Schmidt	30 Rock	https://compstorylab.org/archetypometrics/cards/30-Rock-2000-464-341.pdf
327	Veep	The Princess Bride	https://compstorylab.org/archetypometrics/cards/The-Princess-Bride-2000-464-341.pdf
328	Vikings	Suits	https://compstorylab.org/archetypometrics/cards/Suits-2000-464-341.pdf
329	WandaVision	Inception	https://compstorylab.org/archetypometrics/cards/Inception-2000-464-341.pdf
330	West Side Story	Arrow	https://compstorylab.org/archetypometrics/cards/Arrow-2000-464-341.pdf
331	Westworld	Sense8	https://compstorylab.org/archetypometrics/cards/Sense8-2000-464-341.pdf
332	Wheel of Time	Ruby Sparks	https://compstorylab.org/archetypometrics/cards/Ruby-Sparks-2000-464-341.pdf
333	When Harry Met Sally...	Macbeth	https://compstorylab.org/archetypometrics/cards/Macbeth-2000-464-341.pdf
334	White Collar	The Cabin in the Woods	https://compstorylab.org/archetypometrics/cards/The-Cabin-in-the-Woods-2000-464-341.pdf
335	Willy Wonka & the Chocolate Factory	Farscape	https://compstorylab.org/archetypometrics/cards/Farscape-2000-464-341.pdf
336	Wynonna Earp	Arcane	https://compstorylab.org/archetypometrics/cards/Arcane-2000-464-341.pdf
337	X-Men	The Queen's Gambit	https://compstorylab.org/archetypometrics/cards/The-Queens-Gambit-2000-464-341.pdf
338	Yellowjackets	Lord of the Rings	https://compstorylab.org/archetypometrics/cards/Lord-of-the-Rings-2000-464-341.pdf
339	Yellowstone	Marvel Cinematic Universe	https://compstorylab.org/archetypometrics/cards/Marvel-Cinematic-Universe-2000-464-341.pdf
340	You	Naruto	https://compstorylab.org/archetypometrics/cards/Naruto-2000-464-341.pdf
341	Zombieland	Ghostbusters	https://compstorylab.org/archetypometrics/cards/Ghostbusters-2000-464-341.pdf
